"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol"
"2896",50939.3878089669,-0.357176020282964,0.21484190393706,-1.66250630690558,0.0964112998426435,0.185622252008676,"2896","GRN"
"284069",24.3512553448524,-0.636575458995405,0.427308414993759,-1.48973302808629,0.136294446652819,0.243498689201735,"284069","FAM171A2"
"3674",4.91208553208414,-1.02891276294216,0.608882419817297,-1.68983818460532,0.0910589163607415,0.177153708102619,"3674","ITGA2B"
"23131",998.053333227593,0.52156991346723,0.185015143310159,2.81906607283963,0.00481636028361401,0.0155377010867864,"23131","GPATCH8"
"105371791",3.79684230112184,-0.140639509764236,0.696779847611937,-0.201842102991709,0.840040165459283,0.90339533687321,"105371791","LOC105371791"
"2535",121.017600109061,-0.0746039856603998,0.379614836046122,-0.196525474181772,0.844198895901939,0.905961003950823,"2535","FZD2"
"101927017",0.862008757622079,0.767903771730055,1.442688300626,0.532272821091604,0.594537053463648,NA,"101927017","LINC01180"
"284071",4.30844748973816,1.29424351043806,0.698721338618069,1.8523028264713,0.0639823500775282,0.133688367994432,"284071","MEIOC"
"124808",683.072640656019,-0.0472044444082906,0.182508478195461,-0.258642474448426,0.795911108152785,0.874788228833271,"124808","CCDC43"
"105371792",15.4360489997011,0.329826875221518,0.400557204462353,0.823420154592469,0.410269105634221,0.560155689739532,"105371792","LOC105371792"
"80174",466.070591666924,1.20229632491389,0.263268737177767,4.56680249163828,4.95220214233488e-06,3.64011094636608e-05,"80174","DBF4B"
"107985044",10.3234779005399,2.45194917491584,0.529265261468611,4.63274156348774,3.60854894984327e-06,2.74252076406796e-05,"107985044","LOC107985044"
"4185",6.30863365934684,0.758519979802319,0.83419561857201,0.909283102086733,0.363200707915981,0.51254542189477,"4185","ADAM11"
"10052",6.45284292721023,-0.135483004588877,0.53045216632235,-0.25541040868621,0.798406132363099,0.876826737523262,"10052","GJC1"
"51751",42.2556543939886,-0.308844404732019,0.494299571763622,-0.624812203721089,0.532094320147888,0.670121051643213,"51751","HIGD1B"
"9343",2465.39877613829,-0.00170872583856713,0.171165684681977,-0.00998287619239753,0.99203494951049,0.995327195485505,"9343","EFTUD2"
"388389",71.9089835118371,-0.234774245655544,0.303444229794627,-0.773698171207409,0.439109301750415,0.587337706012865,"388389","CCDC103"
"2670",20.9588425561732,-0.642069868753165,0.34480342969634,-1.86213306903188,0.062584335787323,0.131424402823409,"2670","GFAP"
"100528020",3.95326014563789,-0.601027228398041,0.651830950404214,-0.922059972797136,0.356497294063275,0.505352606777432,"100528020","FAM187A"
"105371793",2.79629060134342,-0.60192952746339,0.758125328495353,-0.793971002997665,0.427212312448136,0.5761253285529,"105371793","LOC105371793"
"146909",8.87687564179107,-2.85106780868464,0.690532545508399,-4.12879570590777,3.6466823102219e-05,0.000218990255709151,"146909","KIF18B"
"10882",0.419265700885036,-1.21778146953249,2.34565801696025,-0.519164115453889,0.603646300672348,NA,"10882","C1QL1"
"107987243",2.78633726302904,1.65126184135228,1.129441546706,1.46201620275804,0.143736769863894,0.253373335276509,"107987243","LOC107987243"
"79877",210.716689218238,-1.2067111773969,0.233408677107268,-5.16994994510137,2.3415670462303e-07,2.27216920671926e-06,"79877","DCAKD"
"4836",3821.75805286282,-0.171339992554652,0.151800251663603,-1.1287200823247,0.259015934855285,0.398837938053722,"4836","NMT1"
"113026",115.183139411658,-1.09759911101726,0.356488630053469,-3.07891758245596,0.00207754147173263,0.0075553722958062,"113026","PLCD3"
"102465470",0.32886341915805,-0.578121646252063,2.4659700471519,-0.23443984930789,0.814643525219976,NA,"102465470","MIR6784"
"79777",227.573267767346,-0.842161060196354,0.303820569614676,-2.771902709762,0.00557296903033589,0.017564736807093,"79777","ACBD4"
"10614",901.760495521604,0.280709036205329,0.152540677967035,1.84022412871399,0.0657353389536565,0.136654130693175,"10614","HEXIM1"
"124790",74.3569879846703,-0.689198039844588,0.291727150183346,-2.36247479677993,0.0181533757438659,0.0474609651776116,"124790","HEXIM2"
"112268203",13.9411560268995,-0.83620144606074,0.446403833527501,-1.87319503834239,0.0610414572341697,0.12882482854218,"112268203","HEXIM2-AS1"
"105371795",26.2288556701824,-1.20658828363298,0.367448864219515,-3.28369033388047,0.00102457433720046,0.00408268846211735,"105371795","LOC105371795"
"339192",123.140759745121,-1.37042515840532,0.337308992796869,-4.06281832880335,4.84837630298092e-05,0.000280201966129824,"339192","FMNL1-DT"
"752",4729.71961781953,-0.431885220092938,0.274254495273334,-1.57476076978247,0.115311674806099,0.213787145041268,"752","FMNL1"
"107985040",594.005352620439,-0.418077118548491,0.359869255252458,-1.16174725249924,0.24533814566169,0.38240553685025,"107985040","FMNL1-AS1"
"100133991",58.1771499971416,-1.01454169991899,0.408435324951716,-2.48397148321811,0.0129926212053964,0.03585717001072,"100133991","MAP3K14-AS1"
"124783",3.98321364835156,-0.356301528755957,0.760790476089299,-0.468330690188787,0.639548124471617,0.761323510257176,"124783","SPATA32"
"9020",659.33686877398,-0.97235902936369,0.173434230265913,-5.60650010019851,2.06458856084847e-08,2.42123713390385e-07,"9020","MAP3K14"
"201176",2727.25282943064,1.16245191979769,0.326184759444793,3.56378367210145,0.000365547250075396,0.00165943339206419,"201176","ARHGAP27"
"9842",1582.43488836167,-0.194810291646746,0.217606879246617,-0.895239582136395,0.370659029727342,0.520828849702589,"9842","PLEKHM1"
"100423004",7.6537386779397,0.246104988605674,0.563075117094627,0.437073102920147,0.662058332954028,0.77837743425788,"100423004","MIR4315-1"
"105369225",53.9139169779138,0.275176402139378,0.270554785683331,1.01708199854745,0.309114423080262,0.45477309327469,"105369225","LOC105369225"
"55073",372.913326527395,0.598984086066761,0.265394062753172,2.25696113866663,0.0240105031563152,0.0600043481455567,"55073","LRRC37A4P"
"105376839",14.2584791070272,-0.679790194525264,0.967594853147356,-0.702556645804871,NA,NA,"105376839","LOC105376839"
"644172",53.0703849101998,-0.53598044070374,1.70485668788753,-0.314384455017077,NA,NA,"644172","MAPK8IP1P2"
"147081",12.9612727606759,-0.329630717113348,0.471700301075,-0.698813878986558,0.484668353774604,0.62897728885712,"147081","LINC02210"
"104909134",0.681765496496608,0.322289841629154,1.50465401101221,0.214195316179261,0.830394748474395,NA,"104909134","LINC02210-CRHR1"
"105371802",0.20044482243503,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105371802","LOC105371802"
"1394",0.207208649690419,-0.00105256637919715,3.16074699792792,-0.000333011905061424,0.999734294947299,NA,"1394","CRHR1"
"4137",30.5076302377305,0.242355598442445,0.459496910519683,0.527436839930751,0.597890266202919,0.726197127116517,"4137","MAPT"
"100130148",0.412952635664515,-1.2180542323725,2.35516615065913,-0.517183992319017,0.605027725409601,NA,"100130148","MAPT-IT1"
"105371800",2.73969999579151,-0.451873291061439,0.856397604327874,-0.527644272681125,0.597746258567869,0.726102415799729,"105371800","LOC105371800"
"284058",772.28565347261,0.711259382552542,0.230026923512356,3.09207014419048,0.00198765875289959,0.00727298146946706,"284058","KANSL1"
"107985027",75.0145413426298,1.1151102997247,0.371300996890462,3.00325156426571,0.00267111534727756,0.00940994161157298,"107985027","LOC107985027"
"644246",61.8758674649706,-0.989793017964944,0.857727565663547,-1.15397132794634,0.248511924060792,0.386214639175591,"644246","KANSL1-AS1"
"100506084",149.727194404575,-0.00615119897827074,0.305254860217368,-0.0201510271577349,0.983922894609228,0.991118176703081,"100506084","ARL17B"
"9884",242.270711617001,0.649572414730347,0.262117763956845,2.47817013591376,0.013205815761907,0.0363851562458793,"9884","LRRC37A"
"107987254",97.4262388088675,-0.0927939241781286,0.37964485257833,-0.244422974650981,0.806903250084324,0.882370385133079,"107987254",NA
"728806",35.538442962168,2.57134358550775,0.502489128346465,5.11721237426418,3.10084408809462e-07,2.94630814394917e-06,"728806","NSFP1"
"51326",435.228572654432,-0.0210573518936478,0.273056158050574,-0.0771172935413078,0.938530235711953,0.963275224070304,"51326","ARL17A"
"474170",245.432802189135,0.759711842741884,0.229751610418757,3.30666601795389,0.000944133853358859,0.00380250726165067,"474170","LRRC37A2"
"644297",92.1071853868685,-0.081659582265156,0.376726910988455,-0.21676068229609,0.82839485442103,0.897182693974005,"644297","FAM215B"
"4905",1047.00533067406,0.987384302729551,0.341411806231423,2.89206256112965,0.00382721728707839,0.0128137194341864,"4905","NSF"
"7473",16.7428584522323,-0.51072545769116,0.42076303137589,-1.21380781962021,0.224821119588166,0.358196621921355,"7473","WNT3"
"7484",5.88940699821941,-0.226657960447581,0.616615502122244,-0.367583947642378,0.713183486008221,0.815031829690003,"7484","WNT9B"
"9570",955.785700930888,0.47998638758586,0.133865491252996,3.5855871673359,0.000336320640540039,0.00154546430392204,"9570","GOSR2"
"100847067",0.223830416400176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"100847067","MIR5089"
"388394",0.519717373641563,-0.694592273236653,2.27289113361126,-0.305598566937545,0.759910311728103,NA,"388394","RPRML"
"101927060",134.335964557272,0.379034821625809,0.228242736122905,1.66066543042888,0.0967806599909536,0.186194792060282,"101927060","LOC101927060"
"996",702.161803435641,1.12151083292843,0.270153700607623,4.15138060447055,3.30475655435829e-05,0.000200812915241208,"996","CDC27"
"4635",0.834903465721769,-0.329703457128167,1.49238584384441,-0.220923736638271,0.825151814862984,NA,"4635","MYL4"
"3690",177.65066207671,1.03275763114216,0.784227802672945,1.31691024932059,0.187868710529814,0.312296180550096,"3690","ITGB3"
"107985029",0.454530314533437,-0.00104796423393494,2.71083235427779,-0.000386583933263602,0.999691550655877,NA,"107985029","LOC107985029"
"102724508",3.61381540195279,-0.246205494826085,0.799937847964516,-0.307780780035058,0.758249147441674,0.847112439568783,"102724508","EFCAB13-DT"
"124989",83.4449481965599,0.285957064067992,0.322509924600219,0.886661284679729,0.375261288128936,0.5257090645937,"124989","EFCAB13"
"653479",75.7529825948461,-0.102869211277035,0.225320463535575,-0.456546243793758,0.647997225008908,0.767164181751596,"653479","MRPL45P2"
"9520",1015.64593116655,0.701961388276985,0.229900353410523,3.05332887863605,0.00226317756629358,0.00814163352893653,"9520","NPEPPS"
"112268184",411.128116526741,0.0667567006123456,0.112451090014097,0.593650987322371,0.552745571054471,0.688167940345332,"112268184","KPNB1-DT"
"3837",10364.7859650891,1.39578171941559,0.104706473509401,13.3304243055256,1.54019174967515e-40,1.89704358416338e-38,"3837","KPNB1"
"9755",1006.96093380101,-0.484013756324404,0.383805384722904,-1.26109162505328,0.207275837657708,0.336581426786524,"9755","TBKBP1"
"30009",22.3888066040803,0.24687406902583,0.527601209492928,0.467917936092486,0.639843276467136,0.761498549738163,"30009","TBX21"
"114881",286.028689988757,-0.844812690331273,0.292949437158965,-2.88381742093208,0.00392886468912503,0.0131017288654861,"114881","OSBPL7"
"124995",363.8555481543,0.28124767360067,0.200912485550968,1.39985164600098,0.161557748417754,0.277639364049674,"124995","MRPL10"
"90506",22.3596642130949,-1.00456740640687,0.337582121957602,-2.97577194130273,0.00292252108627007,0.0101678924476582,"90506","LRRC46"
"90507",285.240340692032,-1.19584149288102,0.313529840731108,-3.81412337049795,0.000136667186970395,0.000702312460371704,"90507","SCRN2"
"80320",2.53545597352579,0.99564592632839,1.27844069861974,0.7787971138617,0.436099238141443,0.584642443107483,"80320","SP6"
"102724532",37.5475798349125,-0.509386261875028,0.304677436731032,-1.67188705320739,0.0945465962476998,0.18263631350512,"102724532","SP2-DT"
"6668",399.841797740726,0.446552234071809,0.174167529542754,2.56392356970414,0.0103496332315681,0.0295328649175869,"6668","SP2"
"100506325",40.9050952664758,0.645491434911669,0.344658066878648,1.8728458636047,0.0610896726274718,0.128907404740293,"100506325","SP2-AS1"
"55163",773.026105730761,-0.246709628804927,0.173339336075926,-1.42327549181833,0.154656308748098,0.268494608945259,"55163","PNPO"
"79170",6.8378897552022,-0.545647200872057,0.548543180915233,-0.994720597860054,0.319872173582287,0.46676514315941,"79170","PRR15L"
"80279",2839.2219738512,-0.577505500616783,0.226358722725701,-2.55128449950037,0.0107326674914826,0.0304578528019291,"80279","CDK5RAP3"
"51226",72.0077447710514,-0.257866364812389,0.273602427653964,-0.942485660757817,0.345944049098017,0.4942755489445,"51226","COPZ2"
"113218499",0.183960916605759,-0.00105256637919746,3.16074699792792,-0.000333011905061521,0.999734294947299,NA,"113218499","MIR10226"
"4779",5079.04090275419,0.791446379686239,0.120516189538854,6.56713743368961,5.1291703822225e-11,8.83150571950869e-10,"4779","NFE2L1"
"10951",393.978104833912,-0.263486599649069,0.17212023826374,-1.53082869456251,0.125811735833102,0.228846022695638,"10951","CBX1"
"29916",1317.94490866153,0.509377199764306,0.177361917138263,2.87196489518783,0.00407928279376658,0.0135176689190167,"29916","SNX11"
"8631",4.99339599186981,-1.11991665142222,0.70624293872618,-1.58573854691159,0.112798631120838,0.210117574926942,"8631","SKAP1"
"105371807",0.223830416400176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105371807","SKAP1-AS2"
"101927166",1.03634545570749,-0.0126002683837115,1.34891666901254,-0.0093410280065228,0.992547046356061,NA,"101927166","LOC101927166"
"3211",0.250595099723162,-0.00105225013531215,3.1070400206187,-0.000338666424741648,0.999729783293602,NA,"3211","HOXB1"
"3212",7.05825994682221,0.609905659671429,1.01524844410758,0.600745229614755,0.54800968888188,0.684221366810601,"3212","HOXB2"
"100874362",2.27261840376472,-0.437847201028125,1.14765845668986,-0.381513505586835,0.702822251655231,0.807631513292632,"100874362","HOXB-AS1"
"3213",6.62020431502557,0.721353869966097,0.987955617714127,0.730148052232471,0.465299691851639,0.611857398554725,"3213","HOXB3"
"3214",13.7115627192808,1.01334680774895,0.630187633125587,1.60800808280382,0.107833408550757,0.202783255323781,"3214","HOXB4"
"404266",1.12911829307139,0.849473432514604,1.31184689635637,0.647540071081466,0.517282469130753,NA,"404266","HOXB-AS3"
"3216",4.04390409493567,0.217996512712899,0.757347274155046,0.287842209448911,0.773467525573976,0.858183619838739,"3216","HOXB6"
"3217",3.54462276987766,0.11224339086993,0.85580269008646,0.131155688303095,0.895652148688977,0.935811776002275,"3217","HOXB7"
"3218",0.439056833554637,1.18734698158937,2.04530311555673,0.580523724116157,0.561561492912465,NA,"3218","HOXB8"
"3219",14.0411919816271,6.66587540762799,1.02523464308358,6.50180468695359,7.93620987661494e-11,1.33007220819092e-09,"3219","HOXB9"
"101060400",0.933586372264869,0.116659132412697,1.65749477255325,0.0703828056320157,0.943888976424136,NA,"101060400",NA
"10481",0.335704282358086,-0.578121641176513,2.45198974719278,-0.235776532849857,0.81360607890856,NA,"10481","HOXB13"
"105371811",0.207341337143769,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"105371811","LOC105371811"
"284076",0.285554005069953,-1.65494738937933,3.00136285168771,-0.55139863827152,0.58136043396811,NA,"284076","TTLL6"
"105371813",0.207208649690419,-0.00105256637919715,3.16074699792792,-0.000333011905061424,0.999734294947299,NA,"105371813","LOC105371813"
"10241",1702.41762068307,1.98036693700467,0.259544288899162,7.63016957685431,2.34445118773863e-14,6.08433435890386e-13,"10241","CALCOCO2"
"105371814",43.5269568922127,0.932174940736689,0.25005854742781,3.72782674427795,0.00019313807450471,0.000949788680199233,"105371814","LOC105371814"
"516",616.856513186175,-1.59410800525811,0.252507791680169,-6.31310422007583,2.7349317927228e-10,4.27005212627727e-09,"516","ATP5MC1"
"65264",5525.72194895061,2.43470356005671,0.16694275354834,14.5840625502305,3.54761661193644e-48,5.50566447395122e-46,"65264","UBE2Z"
"11267",2052.80698854934,-0.395784607309313,0.166074389963968,-2.38317664388341,0.0171639560684334,0.0453524384879037,"11267","SNF8"
"10642",2.17611236896519,1.60144110378532,1.23960453914427,1.29189677289407,0.196392895468323,0.323074999189307,"10642","IGF2BP1"
"124872",0.991666175229561,-0.0346316998355726,1.34820696472591,-0.025687228104932,0.979506810992779,NA,"124872","B4GALNT2"
"7229",0.205263703005176,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"7229","TRQ-TTG1-1"
"2793",359.462702210546,1.47047188933962,0.314951917912387,4.66887739273485,3.02850040702539e-06,2.33599936962041e-05,"2793","GNGT2"
"51225",2001.91880225391,1.33966134818459,0.329543147254786,4.06520772573927,4.7989700069297e-05,0.000277691331820324,"51225","ABI3"
"162466",267.428034539503,0.871963486507266,0.386047379652923,2.25869551890549,0.0239023314111167,0.0597789399354734,"162466","PHOSPHO1"
"105371816",200.191361383787,1.79709756095944,0.312578491287994,5.74926813919414,8.96305747548436e-09,1.12057473132009e-07,"105371816",NA
"124871",1.7085526436262,2.22553543304366,1.23759610103836,1.79827282194603,0.0721337844266062,0.146873293769524,"124871","FLJ40194"
"22834",344.530904075449,-0.244418143408335,0.223753917851279,-1.09235246361492,0.274678208639878,0.416589616191786,"22834","ZNF652"
"102724596",4.6557370676214,-1.29909125121774,0.720022255135638,-1.80423763564506,0.0711940616842511,0.145456078808819,"102724596","ZNF652-AS1"
"5245",1949.84275397431,-0.759475613901577,0.190197128278348,-3.99309716595776,6.52158283271552e-05,0.000365469250752972,"5245","PHB1"
"4804",4.19975936755989,0.790882689001396,0.746844881665405,1.05896513240847,0.28961565946488,0.433204583735972,"4804","NGFR"
"100288866",0.227132469813369,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"100288866","NGFR-AS1"
"11248",6.54620573094604,1.3750258081588,0.728663333040525,1.88705228575338,0.0591532934563875,0.125584087402758,"11248","NXPH3"
"8405",1337.29044645236,0.218929220299636,0.175157151347718,1.24990169465032,0.211335460304546,0.341905495894747,"8405","SPOP"
"107984999",3.93427798157978,2.77628876846607,0.953575118590926,2.91145261064332,0.00359752474473661,0.0121477775649439,"107984999","LOC107984999"
"10237",790.184875254515,0.168182622620414,0.219491905458685,0.766236104556805,0.443535829233343,0.591389573785612,"10237","SLC35B1"
"81558",29.4688890990288,0.289253617327681,0.29295019402563,0.987381552313888,0.323455624538078,0.470078878987508,"81558","FAM117A"
"11143",612.49477973964,0.353745518490246,0.238252659059452,1.48474950872206,0.137610191524085,0.245379367942488,"11143","KAT7"
"255061",20.7860091940979,-0.391861611903557,0.446342313928314,-0.877939643352957,0.379976473999974,0.530304097017109,"255061","TAC4"
"729220",54.5088479415784,-0.78239418287292,0.311712640366717,-2.50998542103543,0.0120736146151351,0.0337004406026054,"729220","FLJ45513"
"1748",2.30989946757111,0.15270483230344,0.833783963922667,0.183146760924756,0.854682866315564,0.91212407486178,"1748","DLX4"
"1747",3.53793877398256,-2.62389762547743,0.893902078689177,-2.93533004121114,0.00333193084716202,0.0113880514155168,"1747","DLX3"
"284080",8.38547631295213,-2.59962918556345,0.631703479004651,-4.11526811544489,3.8672961494551e-05,0.000230719597804114,"284080","PICART1"
"3675",9432.6029975466,-1.2669857823559,0.257189927015384,-4.92626518098477,8.38162298278522e-07,7.33518050437057e-06,"3675","ITGA3"
"5164",119.230431147739,-1.61180442794651,0.222302998037984,-7.25048443868087,4.15283591864076e-13,9.30451081328568e-12,"5164","PDK2"
"201191",79.45581666523,-0.913275231875188,0.306863685156501,-2.97615936994766,0.00291883135143713,0.0101571247409889,"201191","SAMD14"
"84687",10385.6423380566,-0.629555641271903,0.375556332265763,-1.67632812226528,0.0936739393822994,0.181161056316403,"84687","PPP1R9B"
"105371818",2.90607966292819,0.00148890539295514,0.777713383926562,0.00191446543640264,0.99847247851921,0.999053640000758,"105371818","LOC105371818"
"6442",0.718527562929712,-1.37095985423846,1.88137748472023,-0.728700043118846,0.466185166434127,NA,"6442","SGCA"
"1277",27.9950769165664,2.16797654316566,0.404515740221123,5.35943679714555,8.34817926094976e-08,8.78162065140757e-07,"1277","COL1A1"
"105371819",0.303977576095524,-0.578121666346096,2.5205568185876,-0.229362679739173,0.818587040259524,NA,"105371819",NA
"105371822",4.76855163159818,1.34532774166632,0.77111147412984,1.74466051511483,0.0810439802434805,0.161170498755636,"105371822","LOC105371822"
"162461",4.46388467507967,-0.438988415000114,0.733987189313785,-0.5980872982409,0.54978168501731,0.685656815690316,"162461","TMEM92"
"103752589",6.45664540266822,-2.26668178213511,0.641592123146213,-3.53290151228767,0.000411025561516581,0.00183793008961669,"103752589","TMEM92-AS1"
"64132",474.725848575995,-0.82432215642283,0.248489153511864,-3.3173365709239,0.000908800660713528,0.00367993922086453,"64132","XYLT2"
"51264",982.519345982234,-0.0498634391886162,0.193243971774216,-0.258033607624646,0.796380970101231,0.87519227206291,"51264","MRPL27"
"146956",281.854652657084,-0.398276685034984,0.180051726177355,-2.21201258933043,0.0269657950781112,0.0660845082243763,"146956","EME1"
"55379",2551.9619135355,0.808337731638984,0.207645403501818,3.89287563320372,9.90629432236908e-05,0.000529769413118378,"55379","LRRC59"
"80221",1016.33455069432,-1.4048292084457,0.212660964405002,-6.60595710348739,3.94957250248309e-11,6.8922112657649e-10,"80221","ACSF2"
"1101",103.909108563086,-1.27278587082294,0.350667428611686,-3.62960961576037,0.000283850175608521,0.00133733014328896,"1101","CHAD"
"55316",386.519277583774,-1.52816418233619,0.232080910927442,-6.58461816712689,4.56055892401203e-11,7.89332722617666e-10,"55316","RSAD1"
"84073",2.86022441492447,-1.0258720011947,0.92069054762773,-1.1142419174803,0.265175417102962,0.406039501068201,"84073","MYCBPAP"
"55040",3.75305231428121,-3.12087184233283,0.955094986210325,-3.26760362832182,0.00108462150915602,0.0042932799049557,"55040","EPN3"
"105371824",2.02863549662568,-3.81252812898939,1.35389858111511,-2.81596286617663,0.00486312873227552,0.0156593460747801,"105371824","LOC105371824"
"64847",1636.1221356036,-1.26987095418446,0.248289546496018,-5.11447611107872,3.14612901247764e-07,2.98324795443858e-06,"64847","SPATA20"
"253962",6.36425221874973,-1.3664099152585,0.603940715680702,-2.26249014146765,0.0236671372548994,0.059267135128744,"253962","CACNA1G-AS1"
"8913",68.7334850289466,-0.366144478487363,0.396467975977477,-0.923515897052335,0.3557384198379,0.504522643804464,"8913","CACNA1G"
"101927253",1.45454482039725,-0.627955832337202,1.17372934355174,-0.535009059615897,0.59264359264893,0.721442775363408,"101927253","LOC101927253"
"8714",4780.46872088611,-0.922380486730217,0.189177802175947,-4.87573317863344,1.08405056857386e-06,9.28462589618498e-06,"8714","ABCC3"
"91369",719.141803025564,0.194688791680878,0.217891579599593,0.893512232270044,0.371582924455518,0.521812082910056,"91369","ANKRD40"
"51747",2965.48003086562,-0.828531432089137,0.270422127630315,-3.06384480940773,0.0021851223087883,0.00789416818574925,"51747","LUC7L3"
"55018",2.44211874256046,-0.0887410091341171,1.10524775279396,-0.08029060354096,0.93600613137522,0.961649486653865,"55018","ANKRD40CL"
"102466918",0.230671279600212,-1.15519418593017,3.16074699792792,-0.365481383574033,0.714752100868403,NA,"102466918","MIR8059"
"124857",20.2835167890177,-1.7047944618499,0.829290632312867,-2.05572617780003,0.0398089171819099,0.0908986545441571,"124857","WFIKKN2"
"10140",335.181113568594,0.264983714193544,0.329748309683234,0.803593851468399,0.421631575219445,0.570947672592255,"10140","TOB1"
"400604",11.1173667528918,-1.38958729618494,0.486501985277361,-2.85628288935495,0.00428633041671002,0.0140894501229303,"400604","TOB1-AS1"
"105371825",1.0488384346856,-0.494800741563764,1.41196386483756,-0.350434422498971,0.726012696745072,NA,"105371825","LOC105371825"
"9043",1697.07956340431,1.12717971743579,0.245449275671711,4.59231225820931,4.38361807641766e-06,3.26234799235699e-05,"9043","SPAG9"
"654364",2267.9343457558,-0.582212781777866,0.19747860514022,-2.94823219641674,0.00319596913653385,0.0109732987506448,"654364","NME1-NME2"
"4830",917.830840370245,-1.01568315465851,0.209730497757898,-4.84280143096291,1.28021211552874e-06,1.07744243808364e-05,"4830","NME1"
"4831",2157.38352872441,-0.56391721344126,0.214886242303038,-2.62425927038181,0.00868376541899473,0.0254467994950627,"4831","NME2"
"54799",100.132610067585,0.63352365881604,0.313658111420749,2.01979045256131,0.0434051278953134,0.0976636354412334,"54799","MBTD1"
"51096",539.243303870685,0.572085657607925,0.273216741400193,2.09388946913017,0.0362698275886955,0.084255594894446,"51096","UTP18"
"101927274",1.47563236165799,0.839600826309398,1.20362012272978,0.697562968958352,0.485450546892772,0.6296764518369,"101927274","LINC02071"
"440446",1.48432130972271,0.560390727797161,1.02645675229223,0.545946749871071,0.585102541497578,0.714917177384113,"440446","LINC02072"
"105371828",12.2091267866694,-3.21197287752387,0.584590830958861,-5.49439489541002,3.92052333686197e-08,4.37306481834258e-07,"105371828","LINC02073"
"56934",0.801685519664712,-1.44296876812916,1.89406056550069,-0.761838768206292,0.446156238967478,NA,"56934","CA10"
"105371829",1.23804893900582,1.07688535464964,1.23478183458631,0.872126010025435,0.383139638107454,0.533375650968988,"105371829","LOC105371829"
"107984982",0.179197687544316,-0.00105256637919711,3.16074699792792,-0.00033301190506141,0.999734294947299,NA,"107984982","LOC107984982"
"10040",27.8811881967325,0.33303321993285,0.372548336338995,0.893932914063025,0.371357786052251,0.521527383054437,"10040","TOM1L1"
"1353",278.234772974329,-0.646027688471026,0.202954487110542,-3.18311606542189,0.00145699197456706,0.00555111557707801,"1353","COX11"
"252983",24.8573224588608,0.0211948391005543,0.398960726347391,0.0531251266123349,0.957632211575851,0.975440634167946,"252983","STXBP4"
"107985002",6.83820118411129,-0.59692445578166,0.533475794842175,-1.11893447004143,0.263168096163546,0.403665800586539,"107985002","LOC107985002"
"3131",0.86913389220636,-2.49167200772114,1.82943584206716,-1.3619892812998,0.173201267849346,NA,"3131","HLF"
"23531",177.969392866626,-1.4575390112952,0.302166546076161,-4.82362799662087,1.40970230649507e-06,1.1732735070754e-05,"23531","MMD"
"101927367",0.417715864725958,-1.23505978004169,2.35056658559689,-0.525430671740817,0.599283836211349,NA,"101927367","SMIM36"
"105371833",3.17509464751122,3.88206945487067,1.57384236519778,2.46661898339661,0.0136395405213904,0.0374030938623449,"105371833",NA
"102724732",0.183780714141815,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"102724732","LOC102724732"
"101927389",0.763266506166714,2.27262114876871,2.02975864967594,1.11965092457251,0.262862545572067,NA,"101927389","LOC101927389"
"58488",281.505376006728,0.295170049923842,0.264086087894026,1.11770389829202,0.263693477283302,0.404316222290438,"58488","PCTP"
"162282",1.3118021922605,-1.13417262165721,1.6270918220574,-0.697055080900774,0.485768323857494,0.630018430613327,"162282","ANKFN1"
"112268194",0.188594421284824,-0.00105256637919711,3.16074699792792,-0.00033301190506141,0.999734294947299,NA,"112268194","LOC112268194"
"9241",0.231848183864218,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"9241","NOG"
"339210",115.421116339285,2.65253497140367,0.24451413375561,10.8481866903238,2.03420883530129e-27,1.42205247678615e-25,"339210","C17orf67"
"8526",121.208602217855,1.13271416957643,0.370520988431661,3.05708503685844,0.00223500860427625,0.00806022700216062,"8526","DGKE"
"246754",38.2361652563141,1.25645105592198,0.490027851569617,2.56404008853255,0.0103461593932795,0.0295288535865991,"246754","MTVR2"
"7706",3309.48196581674,2.29550123841541,0.200544683021845,11.4463330756336,2.45304350683403e-30,2.03218504610639e-28,"7706","TRIM25"
"100500827",24.8420933729233,3.31270068580275,0.40429522574255,8.19376652226962,2.53175948694528e-16,7.86504767224106e-15,"100500827","MIR3614"
"8161",274.996879198624,-0.316294800643433,0.149260039939671,-2.11908559565759,0.0340832338193718,0.0799983464489974,"8161","COIL"
"105371836",0.193177447882324,1.15308905317177,3.16074699792792,0.36481535976391,0.715249238735148,NA,"105371836","LOC105371836"
"59342",3330.23322618137,1.63731527952002,0.205448588510876,7.96946472783066,1.59363105306619e-15,4.6314778132744e-14,"59342","SCPEP1"
"376412",20.838309505614,-1.31175010230359,0.378102931016493,-3.46929366238204,0.000521828730564936,0.00225750808749696,"376412","RNF126P1"
